0203                       STD DEV   0.1   0.2   0.5   1.9   4.6   6.6   4.5   5.2   5.2   2.5   0.3   0.0  1.65
0204                 31-00 AVERAGE     0     1     7    42   126   331   503   439   274    75     3     0  1801
0204                       STD DEV   0.0   0.2   0.7   2.8   5.0   7.8   5.1   6.0   6.5   3.7   0.4   0.0  2.36
0204                 31-60 AVERAGE     0     1     7    46   137   347   518   451   301    84     3     0  1895
0204                       STD DEV   0.0   0.2   0.7   2.6   4.9   6.0   4.3   4.7   4.7   3.9   0.4   0.0  1.45
0204                 41-70 AVERAGE     0     1     4    37   116   309   496   422   268    74     3     0  1730
0204                       STD DEV   0.0   0.2   0.4   2.6   4.1   7.1   4.3   5.6   6.4   4.2   0.4   0.0  2.08
0204                 51-80 AVERAGE     0     0     4    28   100   307   481   397   245    66     2     0  1630
0204                       STD DEV   0.0   0.1   0.5   1.7   3.7   7.0   5.0   5.3   6.4   3.4   0.2   0.0  2.10
0204                 61-90 AVERAGE     0     0     6    35   109   318   484   410   236    63     2     0  1664
0204                       STD DEV   0.0   0.0   0.7   2.7   4.2   8.0   5.1   6.0   6.3   3.5   0.2   0.0  2.47
0204                 71-00 AVERAGE     0     1     9    44   128   339   497   443   269    73     3     0  1806
0204                       STD DEV   0.0   0.2   0.8   3.1   5.1   8.5   5.6   6.4   6.8   3.5   0.4   0.0  2.57
0205                 31-00 AVERAGE     7    21    64   182   377   610   832   797   597   280    43     3  3813
0205                       STD DEV   0.6   1.6   3.7   6.3   8.2   7.7   4.7   5.6   7.0   6.9   2.4   0.4  2.53
0205                 31-60 AVERAGE     5    18    63   186   369   590   830   787   605   281    39     4  3776
0205                       STD DEV   0.4   1.6   3.7   5.6   7.8   7.4   4.9   4.2   6.7   7.0   2.4   0.5  2.26
0205                 41-70 AVERAGE     5    20    52   173   364   578   827   788   594   278    44     3  3727
0205                       STD DEV   0.4   1.8   2.5   6.1   6.7   7.8   4.7   5.3   6.8   7.0   2.5   0.4  2.17
0205                 51-80 AVERAGE     6    21    54   160   356   607   832   779   585   276    42     3  3719
0205                       STD DEV   0.5   1.8   3.5   5.8   7.7   7.7   4.3   5.4   5.9   6.9   1.9   0.4  2.10
0205                 61-90 AVERAGE     7    21    61   172   369   621   831   786   572   271    44     2  3756
0205                       STD DEV   0.7   1.4   3.9   6.8   7.0   7.7   4.1   5.6   7.1   7.3   1.9   0.4  2.27
0205                 71-00 AVERAGE     9    25    72   186   389   643   834   803   599   283    45     3  3892
0205                       STD DEV   0.7   1.5   4.0   6.8   9.2   6.7   4.9   6.5   7.6   7.0   2.4   0.4  2.80
0206                 31-00 AVERAGE     2    13    41   135   321   565   760   704   519   224    31     1  3318
0206                       STD DEV   0.3   1.0   2.8   5.6   7.9   7.8   4.5   5.6   6.1   6.2   1.9   0.2  2.49
0206                 31-60 AVERAGE     1    10    38   134   305   544   755   690   523   218    27     1  3246
0206                       STD DEV   0.2   1.0   2.6   5.1   7.6   7.2   4.9   4.5   5.2   6.0   1.7   0.2  2.26
0206                 41-70 AVERAGE     2    12    31   124   300   530   748   682   508   219    31     1  3188
0206                       STD DEV   0.2   1.1   1.7   5.2   6.5   7.9   4.5   5.6   6.0   6.5   1.9   0.2  2.16
0206                 51-80 AVERAGE     2    12    35   116   299   562   759   682   505   222    30     1  3225
0206                       STD DEV   0.2   1.1   2.6   4.3   6.9   7.7   4.3   5.5   5.3   6.0   1.6   0.3  1.90
0206                 61-90 AVERAGE     3    13    41   133   320   578   761   697   499   220    32     1  3299
0206                       STD DEV   0.4   0.8   3.1   6.1   6.8   8.2   4.0   5.6   6.2   6.7   1.6   0.2  2.32
0206                 71-00 AVERAGE     4    16    49   145   342   603   765   722   529   233    34     1  3443
0206                       STD DEV   0.4   1.0   3.2   6.1   8.3   6.8   4.3   5.6   6.6   6.5   2.0   0.3  2.38
0207                 31-00 AVERAGE     0     1     6    43   154   374   485   421   287    86     5     0  1862
0207                       STD DEV   0.0   0.2   0.6   2.6   5.3   6.0   4.7   4.9   5.6   3.5   0.5   0.0  1.93
0207                 31-60 AVERAGE     0     1     7    51   167   391   506   437   315   102     6     0  1982
0207                       STD DEV   0.0   0.3   0.6   2.8   5.2   4.8   4.3   4.4   4.3   3.6   0.5   0.0  1.43
0207                 41-70 AVERAGE     0     2     5    45   154   367   498   425   299    93     6     0  1895
0207                       STD DEV   0.0   0.3   0.5   3.0   4.5   6.2   4.8   5.1   5.8   4.1   0.6   0.0  1.99
0207                 51-80 AVERAGE     0     1     5    32   133   361   477   399   269    80     4     0  1758
0207                       STD DEV   0.0   0.3   0.7   2.1   4.4   6.2   4.4   4.5   5.2   3.6   0.3   0.0  1.59
