0205                 71-00 AVERAGE   358   221   142    55     8     0     0     0     0    22   173   366  1343
0205                       STD DEV   7.0   5.4   5.7   3.4   0.8   0.0   0.0   0.0   0.0   1.5   5.4   7.5  2.07
0206                 31-00 AVERAGE   440   304   221    87    13     0     0     0     0    35   220   411  1732
0206                       STD DEV   8.5   8.3   6.9   4.3   1.1   0.1   0.0   0.0   0.0   2.0   6.5   7.3  2.29
0206                 31-60 AVERAGE   471   334   230    86    15     0     0     0     0    38   234   409  1817
0206                       STD DEV   9.4   9.0   6.5   4.1   1.3   0.0   0.0   0.0   0.0   2.1   6.8   7.2  2.16
0206                 41-70 AVERAGE   459   324   246    96    15     0     0     0     0    37   221   420  1818
0206                       STD DEV   7.8   9.0   6.3   4.3   1.0   0.1   0.0   0.0   0.0   2.3   6.8   6.7  1.94
0206                 51-80 AVERAGE   447   313   240   100    16     0     0     0     0    34   221   420  1792
0206                       STD DEV   7.1   8.4   7.1   3.8   1.1   0.1   0.0   0.0   0.0   1.9   5.7   8.0  1.85
0206                 61-90 AVERAGE   433   293   224    90    12     0     0     0     0    35   211   422  1721
0206                       STD DEV   7.3   6.7   7.2   4.6   0.8   0.1   0.0   0.0   0.0   2.0   5.2   7.8  2.15
0206                 71-00 AVERAGE   405   273   200    81    11     0     0     0     0    32   213   405  1620
0206                       STD DEV   6.6   5.9   6.9   4.4   0.9   0.0   0.0   0.0   0.0   1.9   6.2   7.6  2.19
0207                 31-00 AVERAGE   597   449   366   177    49     1     0     0     3    95   361   567  2665
0207                       STD DEV   7.9   8.4   8.0   6.0   2.5   0.2   0.0   0.0   0.3   3.7   7.3   7.4  2.51
0207                 31-60 AVERAGE   601   453   353   158    43     1     0     0     1    81   349   542  2582
0207                       STD DEV   9.3   9.5   7.2   5.1   2.7   0.1   0.0   0.0   0.1   2.9   7.7   7.9  2.54
0207                 41-70 AVERAGE   599   456   385   175    47     1     0     0     2    89   351   565  2670
0207                       STD DEV   8.4   9.8   8.0   5.8   2.3   0.2   0.0   0.0   0.3   3.7   8.0   6.9  2.62
0207                 51-80 AVERAGE   606   471   398   201    60     2     0     0     4   102   375   588  2807
0207                       STD DEV   7.3   9.0   8.9   5.3   2.5   0.2   0.0   0.0   0.3   4.0   6.5   7.2  1.98
0207                 61-90 AVERAGE   610   461   389   196    59     2     0     0     5   111   373   593  2798
0207                       STD DEV   6.5   7.1   8.8   6.3   2.1   0.2   0.0   0.0   0.3   4.1   5.9   6.6  2.02
0207                 71-00 AVERAGE   587   437   360   188    54     1     0     0     4   106   377   582  2697
0207                       STD DEV   6.5   6.6   8.3   6.4   2.5   0.1   0.0   0.0   0.4   3.9   6.9   6.9  2.44
0301                 31-00 AVERAGE   917   708   558   250    88    11     1     6    46   217   545   822  4168
0301                       STD DEV  14.9  12.5  12.3   7.0   3.8   0.8   0.1   0.6   2.6   6.4   9.8  13.0  3.27
0301                 31-60 AVERAGE   872   694   568   245    83     9     1     5    37   200   552   794  4060
0301                       STD DEV  13.6  12.1  13.7   6.7   3.4   0.7   0.2   0.5   2.2   6.3   9.1  11.0  3.10
0301                 41-70 AVERAGE   899   706   589   231    79    10     1     6    43   208   540   815  4125
0301                       STD DEV  10.7  10.6  14.1   7.4   3.3   0.6   0.2   0.5   2.0   6.5   8.6  10.9  2.63
0301                 51-80 AVERAGE   946   729   578   243    84    12     1     7    45   223   553   818  4240
0301                       STD DEV  15.4  13.0  13.8   7.0   4.0   0.9   0.1   0.5   2.8   6.7   9.9   9.6  2.92
0301                 61-90 AVERAGE   967   746   550   246    91    13     1     7    51   232   529   852  4284
0301                       STD DEV  16.3  12.7  12.1   7.4   4.2   0.9   0.2   0.5   2.8   6.8   9.3  14.1  2.99
0301                 71-00 AVERAGE   953   712   538   263    96    14     1     7    53   233   545   847  4262
0301                       STD DEV  15.9  14.0   9.3   7.1   4.2   1.0   0.1   0.7   2.9   6.2  10.8  15.0  3.45
0302                 31-00 AVERAGE   895   694   534   226    76     6     0     4    36   208   523   809  4011
0302                       STD DEV  14.3  12.1  12.3   6.4   3.5   0.5   0.1   0.4   2.1   6.4   9.2  12.5  3.17
0302                 31-60 AVERAGE   844   681   546   221    72     5     0     3    31   190   531   782  3905
0302                       STD DEV  12.9  11.9  13.7   6.2   3.2   0.4   0.1   0.4   1.9   6.1   8.5  11.1  3.09
0302                 41-70 AVERAGE   880   701   571   213    71     5     0     5    37   205   525   809  4024
0302                       STD DEV  11.0  10.5  13.7   7.0   3.3   0.4   0.1   0.4   1.9   6.9   8.0  10.8  2.80
0302                 51-80 AVERAGE   928   721   561   223    75     7     0     5    38   221   537   809  4124
0302                       STD DEV  14.6  12.4  13.7   6.6   3.8   0.6   0.0   0.4   2.3   7.0   9.1   9.8  2.81
0302                 61-90 AVERAGE   950   733   528   226    81     7     0     5    40   225   509   836  4141
0302                       STD DEV  15.4  11.9  12.0   6.6   3.8   0.6   0.0   0.4   2.2   6.8   8.9  13.6  2.75
0302                 71-00 AVERAGE   930   691   511   237    83     7     0     5    40   221   519   828  4071
0302                       STD DEV  15.2  13.3   9.6   6.4   3.8   0.6   0.0   0.5   2.2   5.9  10.3  13.9  3.27
0303                 31-00 AVERAGE   861   663   489   191    45     1     0     1    23   173   487   770  3704
0303                       STD DEV  14.4  12.2  11.9   5.9   2.5   0.2   0.0   0.1   1.5   5.6   9.1  12.6  3.04
0303                 31-60 AVERAGE   815   659   509   198    47     1     0     0    21   165   507   758  3681
0303                       STD DEV  13.5  12.0  13.2   5.7   2.3   0.2   0.0   0.1   1.4   5.6   8.5  11.7  3.11
0303                 41-70 AVERAGE   848   674   523   186    44     1     0     1    25   173   496   778  3748
0303                       STD DEV  11.0  10.5  13.1   6.2   2.4   0.2   0.0   0.1   1.4   5.8   8.0  11.4  2.56
0303                 51-80 AVERAGE   890   689   509   187    44     1     0     1    25   183   496   770  3796
0303                       STD DEV  14.5  12.7  13.0   5.8   2.6   0.2   0.0   0.1   1.7   6.2   8.8  10.3  2.76
0303                 61-90 AVERAGE   912   693   476   183    46     1     0     1    25   182   462   785  3766
0303                       STD DEV  15.5  12.5  11.3   6.1   2.7   0.2   0.0   0.1   1.7   6.1   8.4  13.6  2.90
0303                 71-00 AVERAGE   892   653   461   190    45     1     0     1    25   178   472   776  3694
0303                       STD DEV  15.4  13.4   9.4   6.2   2.6   0.2   0.0   0.1   1.7   5.5  10.1  13.7  3.27
0304                 31-00 AVERAGE   825   623   469   180    46     3     0     3    23   160   473   742  3546
0304                       STD DEV  13.1  11.4  11.3   5.5   2.4   0.3   0.0   0.3   1.5   5.3   8.7  11.7  2.78
0304                 31-60 AVERAGE   790   620   491   186    46     3     0     2    20   147   485   723  3511
0304                       STD DEV  12.6  11.2  12.5   5.4   2.3   0.2   0.0   0.2   1.3   5.3   8.0  10.7  2.98
0304                 41-70 AVERAGE   825   639   514   176    44     3     0     3    24   160   477   752  3616
0304                       STD DEV  10.1  10.3  12.4   6.0   2.3   0.2   0.0   0.3   1.3   5.4   7.7   9.6  2.30
0304                 51-80 AVERAGE   856   647   492   178    44     3     0     3    23   168   482   748  3644
0304                       STD DEV  13.4  11.9  12.6   5.8   2.6   0.3   0.0   0.3   1.6   5.7   9.0   8.6  2.41
0304                 61-90 AVERAGE   870   650   454   171    47     3     0     3    26   172   454   766  3615
0304                       STD DEV  13.9  11.5  10.8   5.7   2.5   0.3   0.0   0.3   1.6   5.5   8.4  12.3  2.45
0304                 71-00 AVERAGE   844   610   435   182    49     3     0     3    25   169   467   754  3542
0304                       STD DEV  13.8  12.3   8.4   5.6   2.5   0.3   0.0   0.3   1.6   5.1   9.7  13.2  2.87
0305                 31-00 AVERAGE   773   585   428   154    35     1     0     1    18   146   439   699  3280
0305                       STD DEV  13.3  11.1  10.8   5.0   2.1   0.2   0.0   0.2   1.2   5.1   8.4  12.4  2.77
0305                 31-60 AVERAGE   729   578   444   151    34     1     0     1    14   132   448   680  3210
0305                       STD DEV  12.9  11.4  12.1   4.4   2.0   0.1   0.0   0.1   1.0   4.9   7.8  12.5  2.94
0305                 41-70 AVERAGE   762   593   459   140    31     1     0     1    18   141   436   698  3280
0305                       STD DEV  11.4  10.4  12.1   4.7   1.8   0.1   0.0   0.2   1.0   5.3   7.2  12.7  2.67
0305                 51-80 AVERAGE   796   602   441   147    34     2     0     1    19   153   445   696  3335
0305                       STD DEV  14.1  11.8  11.9   4.7   2.2   0.2   0.0   0.2   1.4   5.7   8.5   9.3  2.73
0305                 61-90 AVERAGE   823   614   415   150    37     2     0     2    21   158   422   718  3361
0305                       STD DEV  13.8  11.3  10.3   5.4   2.2   0.2   0.0   0.2   1.4   5.5   8.3  12.5  2.49
0305                 71-00 AVERAGE   801   578   404   163    39     2     0     2    21   158   438   712  3315
0305                       STD DEV  13.5  11.7   8.5   5.5   2.2   0.2   0.0   0.2   1.4   4.9   9.1  13.1  2.76
0306                 31-00 AVERAGE   768   581   419   146    30     0     0     0    17   148   421   686  3216
0306                       STD DEV  14.4  11.8  11.0   5.0   1.9   0.1   0.0   0.1   1.1   5.3   8.4  12.4  2.93
0306                 31-60 AVERAGE   711   566   428   146    31     0     0     0    14   140   432   665  3134
0306                       STD DEV  13.8  11.5  12.6   4.6   1.8   0.1   0.0   0.0   1.0   5.5   7.9  11.4  2.94
0306                 41-70 AVERAGE   753   588   447   136    28     0     0     0    18   150   424   689  3234
0306                       STD DEV  11.6  11.0  12.4   5.0   1.7   0.1   0.0   0.1   1.0   5.8   7.4  11.3  2.61
0306                 51-80 AVERAGE   798   606   438   140    29     1     0     0    18   158   432   691  3311
0306                       STD DEV  14.3  12.8  12.3   4.8   2.0   0.1   0.0   0.1   1.4   6.0   8.4  10.3  2.75
0306                 61-90 AVERAGE   830   617   413   141    31     1     0     0    20   158   403   706  3320
